TransactionId,ChargePoint,Connector,MeterStart,MeterStop,ConnectedTime,ChargeTime,TotalEnergy,MaxPower,Started,Ended
2809014,AL200,AL200-1,2953929,2961590,1.2736,1.2733,7.661,11.36,11/19/2017 15:23:58,11/19/2017 16:40:23
2825171,AL796,AL796-2,4404819,4425620,1.9972,1.9969,20.801,10.52,11/30/2017 11:19:10,11/30/2017 13:19:00
2603576,DB0197,DB0197-2,2189350,2245000,7.1175,6.3833,55.65,10.28,7/11/2017 22:07:00,7/12/2017 5:14:03
2122820,DB0020,DB0020-1,348230,359680,2.6903,2.5483,11.45,9.56,2/14/2017 19:57:06,2/14/2017 22:38:31
2495258,AL564,AL564-2,3895479,3911659,1.5997,1.5997,16.18,10.36,5/22/2017 12:37:28,5/22/2017 14:13:27
2809281,DB0175,DB0175-1,3222480,3262510,4.2144,4.2144,40.03,10.64,11/19/2017 18:23:08,11/19/2017 22:36:00
2559170,DB0185,DB0185-1,872100,917100,4.6322,4.6322,45,9.771,6/18/2017 7:23:14,6/18/2017 12:01:10
2798274,AL352,AL352-2,873380,918330,7.9425,4.5,44.95,10.6,11/13/2017 7:09:54,11/13/2017 15:06:27
2801115,AL151,AL151-1,2154919,2172550,4.0408,2.2903,17.631,11.72,11/14/2017 17:38:28,11/14/2017 21:40:55
2808542,AL624,AL624-1,5086390,5141620,5.3061,5.3056,55.23,10.56,11/19/2017 11:19:31,11/19/2017 16:37:53
2849456,AL594,AL594-1,1765930,1804160,16.9683,4.25,38.23,10.88,12/17/2017 13:46:35,12/18/2017 6:44:41
2158002,DB0239,DB0239-1,2584240,2627160,4.2883,4.2883,42.92,10.2,2/28/2017 16:25:23,2/28/2017 20:42:41
2353785,AL385,AL385-2,187949,189570,0.1533,0.1531,1.621,10.584,4/15/2017 18:12:00,4/15/2017 18:21:12
2213354,REE607,REE607-1,9658100,9665730,0.7656,0.7656,7.63,10.189,3/14/2017 13:16:14,3/14/2017 14:02:10
2566477,AL832,AL832-2,5529250,5537140,0.7761,0.7761,7.89,10.506,6/21/2017 18:40:29,6/21/2017 19:27:03
2745896,EV0215,EV0215-1,20169670,20212540,13.2856,4.5256,42.87,10.084,10/11/2017 16:54:52,10/12/2017 6:12:00
2232641,AL141,AL141-1,1772239,1793920,2.6239,2.6236,21.681,9.44,3/18/2017 17:22:16,3/18/2017 19:59:42
2817614,AL890,AL890-1,2427709,2441780,1.3675,1.3672,14.071,10.6,11/25/2017 10:18:33,11/25/2017 11:40:36
2149489,AL116,AL116-1,155850,156660,0.0714,0.0708,0.81,11.435,2/25/2017 8:31:14,2/25/2017 8:35:31
2552538,AL726,AL726-2,2809300,2824919,1.5331,1.5331,15.619,10.36,6/14/2017 18:07:08,6/14/2017 19:39:07
2216881,AL499,AL499-1,285750,292649,0.8664,0.8653,6.899,11.4,3/15/2017 9:26:09,3/15/2017 10:18:08
2511489,AL595,AL595-1,3058870,3079850,2.0178,2.0172,20.98,10.92,5/27/2017 12:58:03,5/27/2017 14:59:07
2599901,REE028,REE028-2,67400,68540,0.1156,0.1156,1.14,10.165,7/9/2017 19:02:19,7/9/2017 19:09:15
2179810,AL591,AL591-2,2517560,2546800,3.8975,3.1394,29.24,10.04,3/6/2017 11:36:38,3/6/2017 15:30:29
2675098,REE565,REE565-1,2615970,2650530,10.5325,3.2078,34.56,11.4,8/27/2017 20:02:32,8/28/2017 6:34:29
2007112,REE248,REE248-1,1573640,1643000,10.5025,7.7947,69.36,10.8,1/7/2017 1:57:19,1/7/2017 12:27:28
2734258,AL174,AL174-2,892750,897520,0.7456,0.7447,4.77,9.042,10/4/2017 10:18:32,10/4/2017 11:03:16
2833341,DB0307,DB0307-1,1425970,1426870,0.0964,0.0964,0.9,9.783,12/5/2017 18:08:49,12/5/2017 18:14:36
2146773,DB0180,DB0180-1,1972340,1986760,6.0108,4.0294,14.42,10.681,2/24/2017 7:00:11,2/24/2017 13:00:50
2858028,MEN002,MEN002-1,1879166,1890270,1.0808,1.0808,11.104,10.467,12/23/2017 10:41:59,12/23/2017 11:46:50
2307600,AL821,AL821-2,770510,790619,2.2231,2.2228,20.109,10.16,4/5/2017 12:29:48,4/5/2017 14:43:11
2563125,REE539,REE539-1,27250800,27286730,2.7797,2.7797,35.93,13.2,6/8/2017 16:58:50,6/8/2017 19:45:37
2482135,EV0215,EV0215-1,16556900,16597390,10.7969,4.4947,40.49,11.212,5/18/2017 19:17:36,5/19/2017 6:05:25
2766403,AL112,AL112-1,3335820,3343250,1.7692,0.75,7.43,13.6,10/25/2017 9:19:29,10/25/2017 11:05:38
2264560,DB0271,DB0271-2,1478330,1486050,0.7569,0.7569,7.72,10.879,3/26/2017 12:17:54,3/26/2017 13:03:19
2785216,REE070,REE070-2,2280010,2312500,3.3897,3.3897,32.49,10.44,11/4/2017 16:25:18,11/4/2017 19:48:41
2765834,DB0352,DB0352-1,3265250,3313210,10.8361,4.5833,47.96,10.8,10/24/2017 19:39:00,10/25/2017 6:29:10
2430847,DB0211,DB0211-1,1590800,1628220,8.3411,4.0294,37.42,11.138,5/5/2017 21:23:36,5/6/2017 5:44:04
2538091,DB0295,DB0295-2,1952780,2039200,11.3925,9.0414,86.42,10.76,6/7/2017 20:12:31,6/8/2017 7:36:04
2610152,REE613,REE613-1,9516540,9520500,0.3333,0.3208,3.96,12.32,7/15/2017 15:14:15,7/15/2017 15:34:15
2093120,DB0333,DB0333-2,996350,1031020,3.3361,3.3361,34.67,10.899,2/5/2017 12:03:50,2/5/2017 15:24:00
2188523,AL380,AL380-1,1109280,1132500,2.2122,2.2119,23.22,10.64,3/8/2017 11:54:38,3/8/2017 14:07:22
2851908,AL748,AL748-1,7503529,7526910,7.9847,2.5,23.381,10.44,12/19/2017 8:56:39,12/19/2017 16:55:44
2668532,DB0295,DB0295-1,2199820,2227680,8.3422,4.5506,27.86,9.52,8/23/2017 7:41:58,8/23/2017 16:02:30
2267843,AL803,AL803-1,1165300,1168510,0.2478,0.2478,3.21,12.955,3/27/2017 10:06:31,3/27/2017 10:21:23
2468408,EV0165,EV0165-1,3381670,3395840,1.2853,1.2853,14.17,11.105,5/15/2017 12:32:02,5/15/2017 13:49:09
2426372,DB0337,DB0337-2,2897920,2919350,15.3647,2.4575,21.43,10.48,5/4/2017 16:47:33,5/5/2017 8:09:26
2775193,AL595,AL595-2,5385410,5405470,1.9775,1.9764,20.06,10.248,10/30/2017 17:52:05,10/30/2017 19:50:44
2473756,EV0144,EV0144-1,14563630,14579380,1.4717,1.4717,15.75,10.784,5/16/2017 17:44:48,5/16/2017 19:13:06
2707957,AL701,AL701-1,1065300,1086420,2.0303,2.0303,21.12,10.403,9/18/2017 7:48:49,9/18/2017 9:50:38
2662186,AL762,AL762-1,2982110,2990540,0.7256,0.7253,8.43,12.92,8/18/2017 15:01:53,8/18/2017 15:45:25
1995942,DB0282,DB0282-2,736300,757170,2.1039,2.0972,20.87,10.04,1/1/2017 14:14:36,1/1/2017 16:20:50
2117912,DB0047,DB0047-2,657050,682080,2.5144,2.5144,25.03,10.12,2/13/2017 9:34:40,2/13/2017 12:05:32
2740328,AL200,AL200-1,2467770,2483399,1.5169,1.5167,15.629,10.48,10/8/2017 8:27:25,10/8/2017 9:58:26
2791048,AL224,AL224-1,371540,388420,1.8828,1.8814,16.88,10.426,11/8/2017 14:42:45,11/8/2017 16:35:43
2616682,DB0338,DB0338-2,745760,763210,1.7161,1.7161,17.45,10.28,7/20/2017 6:26:26,7/20/2017 8:09:24
2751042,EV0193,EV0193-2,6274670,6277620,0.3244,0.3244,2.95,9.288,10/14/2017 15:56:32,10/14/2017 16:16:00
2471289,DB0080,DB0080-2,379990,403450,12.4469,2.5,23.46,10.4,5/16/2017 7:29:10,5/16/2017 19:55:59
2052803,REE233,REE233-2,2436740,2459970,2.2844,2.2839,23.23,10.328,1/25/2017 12:29:58,1/25/2017 14:47:02
2420498,AL605,AL605-2,1712930,1739010,2.6019,2.6006,26.08,10.16,5/3/2017 10:24:57,5/3/2017 13:01:04
2834788,EVP0006,EVP0006-1,524250,543460,10.6381,3.6783,19.21,9.221,12/6/2017 18:22:05,12/7/2017 5:00:22
2357230,EV0186,EV0186-1,5732980,5811180,12.9169,5.9922,78.2,13.375,4/16/2017 21:53:12,4/17/2017 10:48:13
2204672,EV0109,EV0109-1,17468750,17510910,3.8369,3.8369,42.16,11.129,3/12/2017 10:01:49,3/12/2017 13:52:02
2277586,AL732,AL732-1,3226590,3280770,6.2639,6.2639,54.18,10.8,3/29/2017 13:41:15,3/29/2017 19:57:05
2759905,DB0243,DB0243-2,396500,414450,1.9219,1.9219,17.95,10.2,10/20/2017 19:25:23,10/20/2017 21:20:42
2863484,DB0214,DB0214-1,1556780,1573780,1.6314,1.6314,17,10.68,12/28/2017 8:46:28,12/28/2017 10:24:21
2056313,AL567,AL567-1,435230,437679,0.2372,0.2372,2.449,10.346,1/26/2017 15:42:39,1/26/2017 15:56:53
2045223,DB0270,DB0270-2,730570,738020,0.8381,0.8381,7.45,9.391,1/22/2017 17:01:40,1/22/2017 17:51:57
2045145,AL480,AL480-1,394869,416429,1.6917,1.6917,21.56,13.297,1/22/2017 16:34:32,1/22/2017 18:16:02
2209536,AL924,AL924-1,909450,925520,1.5347,1.5347,16.07,10.96,3/13/2017 14:57:34,3/13/2017 16:29:39
2410237,DB0290,DB0290-2,1866570,1878980,1.23,1.2197,12.41,10.16,4/30/2017 14:14:23,4/30/2017 15:28:11
2817416,EV0193,EV0193-1,7474580,7491530,5.3728,3.0397,16.95,9.693,11/25/2017 8:54:08,11/25/2017 14:16:30
2725446,REE631,REE631-1,32153110,32194990,16.8172,3.3661,41.88,13.545,9/28/2017 23:23:02,9/29/2017 16:12:04
2611020,AL436,AL436-2,2993679,3001000,0.7314,0.7311,7.321,10.16,7/16/2017 11:50:58,7/16/2017 12:34:51
2317567,DB0262,DB0262-2,756870,767650,1.0406,1.0406,10.78,10.879,4/7/2017 16:40:01,4/7/2017 17:42:27
2404624,REE043,REE043-2,1820350,1890850,13.9044,6.9639,70.5,10.52,4/28/2017 20:32:10,4/29/2017 10:26:26
2695886,EV0123,EV0123-1,9938150,9955320,1.8822,1.8822,17.17,9.486,9/10/2017 10:57:03,9/10/2017 12:49:59
2280794,EV0177,EV0177-1,1010560,1025630,1.3447,1.3447,15.07,11.345,3/30/2017 7:28:51,3/30/2017 8:49:32
2707230,REE219,REE219-2,216910,228950,1.2208,1.2208,12.04,10.2,9/17/2017 15:43:41,9/17/2017 16:56:56
2053514,AL93,AL93-1,1314760,1317319,0.2289,0.2289,2.559,11.338,1/25/2017 16:52:24,1/25/2017 17:06:08
2812205,AL152,AL152-1,1488319,1507939,2.6114,2.6108,19.62,11.84,11/21/2017 19:12:38,11/21/2017 21:49:19
2864356,EV0150,EV0150-1,7031100,7060100,2.8625,2.8625,29,10.28,12/28/2017 18:00:33,12/28/2017 20:52:18
2830756,REE073,REE073-1,3167330,3197310,9.8278,2.7258,29.98,11.08,12/4/2017 6:46:27,12/4/2017 16:36:07
2290355,DB0237,DB0237-1,613900,650480,4.2031,4.1311,36.58,10.879,4/1/2017 10:58:00,4/1/2017 15:10:11
2119910,EV0228,EV0228-1,2392980,2445050,11.8906,4.7403,52.07,11.185,2/13/2017 18:43:38,2/14/2017 6:37:04
1998710,REE071,REE071-1,152450,165130,9.6803,2.4117,12.68,9.84,1/3/2017 7:05:18,1/3/2017 16:46:07
2304618,EV0142,EV0142-1,18595420,18656440,11.5264,5.2456,61.02,13.815,4/4/2017 17:04:29,4/5/2017 4:36:04
2689368,REE547,REE547-1,3788190,3803640,1.5444,1.5444,15.45,10.12,9/6/2017 9:52:57,9/6/2017 11:25:37
2619713,DB0138,DB0138-2,648710,697800,7.25,5.3333,49.09,10.32,7/22/2017 8:19:04,7/22/2017 15:34:04
2705956,REE063,REE063-1,2280700,2283680,1.1319,0.5831,2.98,9.632,9/16/2017 16:10:01,9/16/2017 17:17:56
2698132,DB0239,DB0239-1,4041290,4050970,1.8622,1.3156,9.68,9.2,9/11/2017 17:56:04,9/11/2017 19:47:48
2353121,EV0208,EV0208-1,15882570,15903350,1.8739,1.8739,20.78,11.185,4/15/2017 15:34:51,4/15/2017 17:27:17
2732882,EV0100,EV0100-1,17954210,17965160,1.0933,1.0933,10.95,10.186,10/3/2017 13:22:35,10/3/2017 14:28:11
2541193,DB0214,DB0214-1,766840,782140,1.4756,1.4756,15.3,10.48,6/9/2017 10:25:41,6/9/2017 11:54:13
2216822,DB0023,DB0023-2,858800,873760,2.8869,1.6794,14.96,10.64,3/15/2017 9:04:14,3/15/2017 11:57:27
2431099,AL595,AL595-2,2292449,2298479,0.6183,0.6181,6.03,9.902,5/6/2017 6:44:49,5/6/2017 7:21:55
2623451,EV0103,EV0103-1,4547760,4561520,2.0542,1.5553,13.76,10.66,7/24/2017 16:56:20,7/24/2017 18:59:35
2720991,AL244,AL244-2,294640,358320,8.5936,6.5,63.68,10.24,9/26/2017 7:41:30,9/26/2017 16:17:07
2516205,REE024,REE024-2,2485770,2521690,3.7319,3.7319,35.92,9.72,5/29/2017 13:43:31,5/29/2017 17:27:26
2229455,REE423,REE423-1,2987490,2993680,0.6239,0.6239,6.19,10.197,3/18/2017 9:25:27,3/18/2017 10:02:53
2369333,AL798,AL798-1,826000,853599,2.5908,2.5894,27.599,13.44,4/19/2017 18:29:25,4/19/2017 21:04:52
2491721,EV0184,EV0184-1,11827290,11855280,2.6411,2.6411,27.99,10.684,5/21/2017 12:17:57,5/21/2017 14:56:25
2860001,AL252,AL252-2,479519,493109,1.3372,1.3367,13.59,10.28,12/24/2017 15:57:19,12/24/2017 17:17:33
2048598,AL64,AL64-1,254630,311109,7.5817,6.5817,56.479,10.48,1/24/2017 7:21:02,1/24/2017 14:55:56
2448990,AL906,AL906-1,2174620,2193689,2.3308,2.3306,19.069,12.12,5/10/2017 14:38:34,5/10/2017 16:58:25
2244941,DB0288,DB0288-1,1091610,1136400,10.2822,4.9922,44.79,10.74,3/21/2017 19:51:32,3/22/2017 6:08:28
2607953,DB0123,DB0123-1,383310,395400,1.2064,1.2064,12.09,10.681,7/14/2017 11:34:30,7/14/2017 12:46:53
2353075,AL380,AL380-1,1598250,1601489,0.3233,0.3222,3.239,10.08,4/15/2017 15:24:19,4/15/2017 15:43:43
2115034,DB0081,DB0081-1,632290,634550,0.2211,0.2211,2.26,10.286,2/11/2017 23:22:06,2/11/2017 23:35:22
2407753,AL259,AL259-2,412579,424399,1.1014,1.0997,11.82,10.92,4/29/2017 15:38:01,4/29/2017 16:44:06
2750149,DB0047,DB0047-1,1303900,1354600,6.4828,5.3856,50.7,10.32,10/14/2017 9:51:52,10/14/2017 16:20:50
2593029,DB0195,DB0195-1,2962830,3011750,15.2203,5.2203,48.92,10.16,7/5/2017 16:41:35,7/6/2017 7:54:48
2845826,REE246,REE246-2,1332060,1387600,11.1592,6.2058,55.54,10.2,12/15/2017 8:07:39,12/15/2017 19:17:12
2283879,REE079,REE079-2,587050,604090,11.0031,3.0781,17.04,9.72,3/30/2017 18:50:19,3/31/2017 5:50:30
2643682,DB0290,DB0290-2,2312010,2331480,1.9181,1.9181,19.47,10.32,8/6/2017 14:42:26,8/6/2017 16:37:31
2458859,REE228,REE228-1,1213700,1287510,8.6036,7.6083,73.81,10.44,5/13/2017 6:28:30,5/13/2017 15:04:43
2752523,EV0224,EV0224-1,32315070,32354920,6.9036,4.4086,39.85,11.105,10/15/2017 22:08:33,10/16/2017 5:02:46
2846399,DB0235,DB0235-1,1408660,1434020,4.3114,3.1597,25.36,11.36,12/15/2017 14:20:25,12/15/2017 18:39:06
2112992,AL592,AL592-1,1431599,1443290,1.3808,1.3808,11.691,10.6,2/11/2017 11:41:19,2/11/2017 13:04:10
2347934,REE551,REE551-1,17531770,17571970,3.7231,3.7231,40.2,11,4/14/2017 15:04:52,4/14/2017 18:48:15
2479465,AL100,AL100-1,1002369,1017330,1.3592,1.3589,14.961,11.28,5/18/2017 8:48:00,5/18/2017 10:09:33
2082339,AL665,AL665-2,1450300,1474930,2.8881,2.8881,24.63,10.48,2/3/2017 8:39:23,2/3/2017 11:32:40
2299075,AL537,AL537-1,4080860,4094520,1.3422,1.3422,13.66,10.72,4/3/2017 14:08:14,4/3/2017 15:28:46
2062978,AL924,AL924-2,1339680,1349660,0.9742,0.9606,9.98,10.72,1/28/2017 17:14:11,1/28/2017 18:12:38
2018654,AL380,AL380-1,392619,406869,1.3772,1.3772,14.25,10.44,1/12/2017 12:36:53,1/12/2017 13:59:31
2051578,REE236,REE236-1,2208140,2260860,7.915,5.665,52.72,10,1/24/2017 22:08:52,1/25/2017 6:03:46
2811082,AL935,AL935-1,2076350,2104939,2.9094,2.9083,28.589,9.909,11/21/2017 7:41:16,11/21/2017 10:35:50
2828945,DB0018,DB0018-1,269350,336700,7.5425,7.5425,67.35,10.28,12/2/2017 14:48:35,12/2/2017 22:21:08
2573266,AL429,AL429-1,596369,605130,0.8053,0.805,8.761,11.08,6/25/2017 8:39:42,6/25/2017 9:28:01
2310976,DB0047,DB0047-2,1183710,1233370,5.0094,5.0094,49.66,10,4/6/2017 8:20:13,4/6/2017 13:20:47
2130191,DB0277,DB0277-2,1077000,1089290,1.3436,1.2947,12.29,9.92,2/17/2017 14:27:19,2/17/2017 15:47:56
2259016,DB0213,DB0213-2,1234300,1246010,1.1514,1.1514,11.71,10.681,3/25/2017 8:30:01,3/25/2017 9:39:06
2792526,EV0226,EV0226-1,12949330,12984140,4.2914,3.2425,34.81,11.105,11/9/2017 11:28:52,11/9/2017 15:46:21
2530502,REE224,REE224-2,1006140,1013590,0.8447,0.8447,7.45,9,6/4/2017 9:20:21,6/4/2017 10:11:02
2209069,AL591,AL591-2,2610610,2652060,4.1817,4.1817,41.45,10.08,3/13/2017 12:08:35,3/13/2017 16:19:29
2586685,REE096,REE096-1,1843600,1859650,1.5414,1.5414,16.05,10.56,7/2/2017 11:28:00,7/2/2017 13:00:29
2681593,AL681,AL681-1,45270,59180,3.3475,1.5,13.91,11.16,9/1/2017 8:10:47,9/1/2017 11:31:38
2291575,DB0200,DB0200-2,595130,604170,0.8867,0.8867,9.04,10.336,4/1/2017 13:32:01,4/1/2017 14:25:13
2754434,AL587,AL587-2,2862800,2888030,2.3086,2.3086,25.23,10.929,10/17/2017 10:05:26,10/17/2017 12:23:57
2588688,EV0215,EV0215-1,17790720,17841260,5.5081,5.5081,50.54,10.2,7/3/2017 14:27:10,7/3/2017 19:57:39
2861647,AL120,AL120-1,884599,899820,4.6681,2.5,15.221,12.84,12/26/2017 14:26:56,12/26/2017 19:07:01
2806406,EVP0006,EVP0006-1,237910,272990,11.815,4.2733,35.08,9.659,11/17/2017 19:23:48,11/18/2017 7:12:42
2665207,AL185,AL185-1,1745819,1811510,11.3975,5.5,65.691,13.96,8/20/2017 19:55:15,8/21/2017 7:19:06
2318583,DB0126,DB0126-2,469290,479460,16.2864,2.315,10.17,9.297,4/7/2017 21:28:16,4/8/2017 13:45:27
2796658,REE589,REE589-1,8617250,8643780,2.2833,2.1139,26.53,13.56,11/11/2017 16:53:09,11/11/2017 19:10:09
2618069,REE629,REE629-1,8052920,8100170,4.2794,4.2794,47.25,11.24,7/19/2017 14:51:03,7/19/2017 19:07:49
2664458,DB0235,DB0235-1,1107950,1129320,1.9228,1.9228,21.37,11.28,8/20/2017 10:48:37,8/20/2017 12:43:59
2849598,AL590,AL590-2,5676770,5694979,1.8567,1.8561,18.209,10,12/17/2017 14:41:44,12/17/2017 16:33:08
2279233,AL707,AL707-1,3357379,3395429,3.6117,3.6114,38.05,13.727,3/29/2017 18:24:11,3/29/2017 22:00:53
2381968,AL591,AL591-2,3190070,3245290,5.6122,5.6122,55.22,9.96,4/22/2017 16:39:55,4/22/2017 22:16:39
2662899,REE214,REE214-1,127970,159580,4.1964,3.8733,31.61,10.8,8/19/2017 8:52:36,8/19/2017 13:04:23
2079784,DB0327,DB0327-1,1348340,1409100,13.6,6.3933,60.76,10.56,2/2/2017 23:16:24,2/3/2017 12:52:24
2757038,DB0063,DB0063-1,3401420,3438740,3.6192,3.6192,37.32,10.4,10/19/2017 5:45:16,10/19/2017 9:22:25
2536409,AL802,AL802-2,1651219,1688449,3.755,3.7542,37.23,10,6/7/2017 7:45:03,6/7/2017 11:30:21
2525601,EV0049,EV0049-1,20810260,20842150,2.8914,2.8914,31.89,11.145,6/2/2017 4:53:56,6/2/2017 7:47:25
2378677,DB0312,DB0312-2,991810,1016830,2.4842,2.4842,25.02,10.16,4/22/2017 7:02:41,4/22/2017 9:31:44
2234544,AL300,AL300-2,233539,246460,1.2464,1.2461,12.921,10.52,3/19/2017 11:48:56,3/19/2017 13:03:43
2290565,DB0052,DB0052-1,222280,232740,1.0522,1.0522,10.46,10.08,4/1/2017 11:22:51,4/1/2017 12:25:59
2238303,AL462,AL462-2,895239,946309,5.0936,5.0928,51.07,10.12,3/20/2017 11:19:49,3/20/2017 16:25:26
2565584,AL950,AL950-1,856950,867440,1.0769,1.0769,10.49,10.28,6/21/2017 12:35:48,6/21/2017 13:40:25
2611535,EV0014,EV0014-1,11746940,11790600,11.5869,5.05,43.66,10.588,7/16/2017 17:06:47,7/17/2017 4:42:00
2510588,AL822,AL822-1,740250,764210,3.1439,3.1425,23.96,10.12,5/27/2017 8:58:19,5/27/2017 12:06:57
2832410,REE246,REE246-2,1087980,1146280,6.5794,5.8333,58.3,10.2,12/5/2017 8:19:19,12/5/2017 14:54:05
2026721,REE071,REE071-1,275560,294550,9.3594,4.7878,18.99,9.96,1/16/2017 7:17:44,1/16/2017 16:39:18
2152450,AL838,AL838-1,673219,699799,2.5567,2.5567,26.58,10.56,2/26/2017 11:21:36,2/26/2017 13:55:00
2017542,AL470,AL470-2,304779,362839,8.9531,6.2031,58.06,10.48,1/11/2017 21:07:25,1/12/2017 6:04:36
2113279,EV0161,EV0161-1,6577020,6586580,2.6586,2.2461,9.56,11.172,2/11/2017 12:50:53,2/11/2017 15:30:24
2860390,DB0130,DB0130-1,1735530,1776510,4.0817,4.0817,40.98,10.08,12/25/2017 9:15:24,12/25/2017 13:20:18
2508171,DB0072,DB0072-2,608400,616170,2.8517,0.8569,7.77,11.275,5/26/2017 11:03:45,5/26/2017 13:54:51
2651948,EV0142,EV0142-1,22858630,22899690,4.1042,4.1042,41.06,10.009,8/11/2017 14:45:53,8/11/2017 18:52:08
2506725,EV0118,EV0118-1,7835150,7898750,16.4831,6.27,63.6,11.358,5/25/2017 19:34:09,5/26/2017 12:03:08
2641248,EV0009,EV0009-1,2396700,2440050,39.6808,4.4964,43.35,10.309,8/4/2017 18:07:08,8/6/2017 9:47:59
2532208,REE103,REE103-2,248530,262010,1.6561,1.6561,13.48,10.4,6/5/2017 9:47:12,6/5/2017 11:26:34
2500456,DB0302,DB0302-1,2618360,2660500,4.0111,3.98,42.14,11.275,5/23/2017 17:53:17,5/23/2017 21:53:57
2615923,AL788,AL788-2,1459530,1501790,4.1978,4.1972,42.26,10.28,7/19/2017 14:48:57,7/19/2017 19:00:49
2558727,EV0214,EV0214-1,3224330,3239940,1.5131,1.5131,15.61,10.485,6/17/2017 16:32:11,6/17/2017 18:02:58
2238249,DB0316,DB0316-1,29180,43720,1.4625,1.4625,14.54,10.08,3/20/2017 10:54:06,3/20/2017 12:21:51
2087620,EV0138,EV0138-1,6728190,6768710,3.7869,3.7869,40.52,10.929,2/4/2017 11:24:17,2/4/2017 15:11:30
2149325,EV0100,EV0100-1,13141120,13220920,10.0997,6.4956,79.8,13.695,2/24/2017 23:10:46,2/25/2017 9:16:45
2158737,AL321,AL321-1,125639,129130,0.3433,0.3425,3.491,10.2,2/28/2017 18:48:24,2/28/2017 19:09:00
